YM,state,product,pu_cnt,rev
2017-09,PE,eletrodomesticos,1,42.9
2017-09,PE,esporte_lazer,10,961.0799999999999
2017-09,PE,fashion_bolsas_e_acessorios,3,289.88
2017-09,PE,fashion_calcados,2,242.8
2017-09,PE,ferramentas_jardim,5,404.03
2017-09,PE,informatica_acessorios,5,704.79
2017-09,PE,livros_interesse_geral,1,29.9
2017-09,PE,livros_tecnicos,1,125
2017-09,PE,moveis_decoracao,6,821.3
2017-09,PE,moveis_escritorio,1,179.98
2017-09,PE,papelaria,1,75
2017-09,PE,pcs,4,5399.97
2017-09,PE,pet_shop,2,162.98
2017-09,PE,portateis_casa_forno_e_cafe,1,640.99
2017-09,PE,relogios_presentes,3,365.9
2017-09,PE,telefonia,6,1112.5
2017-09,PE,utilidades_domesticas,2,53.89
2017-09,PI,beleza_saude,2,121.99
2017-09,PI,brinquedos,4,622.79
2017-09,PI,cool_stuff,2,254.99
2017-09,PI,eletronicos,1,109
2017-09,PI,esporte_lazer,1,193
2017-09,PI,informatica_acessorios,2,368.03
2017-09,PI,instrumentos_musicais,1,131.8
2017-09,PI,livros_tecnicos,1,90
2017-09,PI,market_place,1,29.99
2017-09,PI,papelaria,1,125.9
2017-09,PI,pcs,1,730
2017-09,PI,perfumaria,2,141.98
2017-09,PI,relogios_presentes,2,188
2017-09,PI,telefonia,2,38.89
2017-09,PR,,1,4.85
2017-09,PR,alimentos,2,113.94
2017-09,PR,audio,1,129.9
2017-09,PR,automotivo,2,1795.9
2017-09,PR,bebes,5,459.5899999999999
2017-09,PR,beleza_saude,19,1853.4500000000003
2017-09,PR,brinquedos,9,688.04
2017-09,PR,cama_mesa_banho,12,1725.4600000000003
2017-09,PR,consoles_games,3,45.79
2017-09,PR,cool_stuff,11,1606.94
2017-09,PR,eletronicos,6,378.6
2017-09,PR,eletroportateis,1,895
2017-09,PR,esporte_lazer,21,2722.080000000001
2017-09,PR,fashion_bolsas_e_acessorios,7,1452.5
2017-09,PR,fashion_calcados,1,84.9
2017-09,PR,fashion_roupa_masculina,1,69.9
2017-09,PR,fashion_underwear_e_moda_praia,1,89.9
2017-09,PR,ferramentas_jardim,12,1200.6999999999998
2017-09,PR,informatica_acessorios,10,1081.87
2017-09,PR,malas_acessorios,6,357.59999999999997
2017-09,PR,market_place,1,59.9
2017-09,PR,moveis_decoracao,12,1127.6
2017-09,PR,moveis_escritorio,2,389.98
2017-09,PR,papelaria,3,265.47
2017-09,PR,perfumaria,3,242.88000000000002
2017-09,PR,pet_shop,1,59.99
2017-09,PR,relogios_presentes,12,3087.5699999999997
2017-09,PR,telefonia,8,227.52
2017-09,PR,utilidades_domesticas,8,357.76
2017-09,RJ,,5,460.2
2017-09,RJ,agro_industria_e_comercio,1,799.99
2017-09,RJ,alimentos,4,343.27
2017-09,RJ,alimentos_bebidas,2,180.46
2017-09,RJ,automotivo,14,1962.9100000000003
2017-09,RJ,bebes,20,2565.6699999999996
2017-09,RJ,bebidas,1,87
2017-09,RJ,beleza_saude,57,8763.519999999993
2017-09,RJ,brinquedos,35,4425.95
2017-09,RJ,cama_mesa_banho,73,7927.099999999991
2017-09,RJ,casa_conforto,6,838.3999999999999
2017-09,RJ,casa_construcao,2,149.1
2017-09,RJ,climatizacao,3,1155.8899999999999
2017-09,RJ,consoles_games,12,2328.0100000000007
2017-09,RJ,construcao_ferramentas_construcao,1,38.9
2017-09,RJ,construcao_ferramentas_jardim,1,58.9
2017-09,RJ,cool_stuff,32,5729.399999999998
2017-09,RJ,dvds_blu_ray,1,19.9
2017-09,RJ,eletrodomesticos,2,254.9
2017-09,RJ,eletrodomesticos_2,1,139
2017-09,RJ,eletronicos,10,546.18
2017-09,RJ,eletroportateis,4,959.78
2017-09,RJ,esporte_lazer,45,4648.169999999998
2017-09,RJ,fashion_bolsas_e_acessorios,9,462.28999999999996
2017-09,RJ,fashion_calcados,2,109.80000000000001
2017-09,RJ,fashion_roupa_masculina,1,69.9
2017-09,RJ,fashion_underwear_e_moda_praia,1,366
2017-09,RJ,ferramentas_jardim,27,2387.400000000001
2017-09,RJ,informatica_acessorios,32,6250.5999999999985
2017-09,RJ,instrumentos_musicais,3,1137.47
2017-09,RJ,livros_interesse_geral,1,129.9
2017-09,RJ,malas_acessorios,3,238.9
2017-09,RJ,market_place,2,117.89000000000001
2017-09,RJ,moveis_colchao_e_estofado,1,86.5
2017-09,RJ,moveis_decoracao,48,5559.129999999997
2017-09,RJ,moveis_escritorio,8,1376.79
2017-09,RJ,moveis_sala,4,412.79
2017-09,RJ,papelaria,9,606.49
2017-09,RJ,perfumaria,20,2026.3700000000001
2017-09,RJ,pet_shop,10,830.08
2017-09,RJ,relogios_presentes,46,9757.589999999997
2017-09,RJ,sinalizacao_e_seguranca,1,116
2017-09,RJ,tablets_impressao_imagem,2,198
2017-09,RJ,telefonia,17,2084.2300000000005
2017-09,RJ,telefonia_fixa,2,13472.99
2017-09,RJ,utilidades_domesticas,31,2276.27
2017-09,RN,,1,39.9
2017-09,RN,beleza_saude,5,588.99
2017-09,RN,brinquedos,2,96.9
2017-09,RN,consoles_games,2,89.80000000000001
2017-09,RN,construcao_ferramentas_jardim,1,58.9
2017-09,RN,esporte_lazer,1,368.9
2017-09,RN,informatica_acessorios,1,49.9
2017-09,RN,moveis_decoracao,1,34.99
2017-09,RN,perfumaria,3,229.79000000000002
2017-09,RN,pet_shop,2,909.99
2017-09,RN,relogios_presentes,3,913.99
2017-09,RN,utilidades_domesticas,2,63.89
2017-09,RO,,1,25.9
2017-09,RO,bebes,2,124.80000000000001
2017-09,RO,beleza_saude,2,177.49
2017-09,RO,brinquedos,2,779.6999999999999
2017-09,RO,cama_mesa_banho,2,251.4
2017-09,RO,construcao_ferramentas_jardim,1,58.9
2017-09,RO,esporte_lazer,3,1072
2017-09,RO,moveis_decoracao,2,351.9
2017-09,RO,pcs,1,1299.9
2017-09,RO,relogios_presentes,1,56
2017-09,RR,papelaria,1,39.99
2017-09,RS,,1,46.8
2017-09,RS,alimentos,2,113.94
2017-09,RS,artes,1,48.65
2017-09,RS,artigos_de_festas,1,269.8
2017-09,RS,automotivo,4,459.7
2017-09,RS,bebes,12,1630.5900000000001
2017-09,RS,bebidas,1,10
2017-09,RS,beleza_saude,15,2510.09
2017-09,RS,brinquedos,15,2243.1400000000003
2017-09,RS,cama_mesa_banho,30,2782.1400000000003
2017-09,RS,casa_construcao,1,239.9
2017-09,RS,consoles_games,4,240.54999999999998
2017-09,RS,construcao_ferramentas_construcao,2,108.69999999999999
2017-09,RS,construcao_ferramentas_jardim,1,45.9
2017-09,RS,cool_stuff,18,3598.72
2017-09,RS,eletronicos,6,146.5
2017-09,RS,eletroportateis,1,386
2017-09,RS,esporte_lazer,32,3291.8800000000006
2017-09,RS,fashion_bolsas_e_acessorios,6,871.87
2017-09,RS,fashion_roupa_masculina,1,49.8
2017-09,RS,fashion_underwear_e_moda_praia,1,183
2017-09,RS,ferramentas_jardim,12,1842.88
2017-09,RS,informatica_acessorios,19,2034.8700000000006
2017-09,RS,livros_interesse_geral,1,43.3
2017-09,RS,malas_acessorios,2,138.8
2017-09,RS,moveis_decoracao,28,5168.630000000002
2017-09,RS,moveis_sala,1,329.9
2017-09,RS,papelaria,6,484.59
2017-09,RS,pcs,2,2499.9
2017-09,RS,perfumaria,9,1168.4
2017-09,RS,pet_shop,2,234.89
2017-09,RS,relogios_presentes,12,2311.25
2017-09,RS,telefonia,11,588.74
2017-09,RS,telefonia_fixa,1,32.99
2017-09,RS,utilidades_domesticas,18,1045.24
2017-09,SC,,1,142.9
2017-09,SC,artigos_de_natal,1,57
2017-09,SC,audio,1,229.99
2017-09,SC,automotivo,4,167.8
2017-09,SC,bebes,5,665.5
2017-09,SC,beleza_saude,16,4009.479999999999
2017-09,SC,brinquedos,6,1053.78
2017-09,SC,cama_mesa_banho,16,1606.1100000000001
2017-09,SC,casa_conforto,1,89.9
2017-09,SC,casa_construcao,1,85.9
2017-09,SC,consoles_games,2,483.9
2017-09,SC,construcao_ferramentas_jardim,1,74.9
2017-09,SC,cool_stuff,7,982.87
2017-09,SC,eletrodomesticos_2,1,269
2017-09,SC,eletronicos,2,68.9
2017-09,SC,esporte_lazer,12,2170.4700000000003
2017-09,SC,fashion_bolsas_e_acessorios,4,663
2017-09,SC,fashion_calcados,1,84.9
2017-09,SC,fashion_underwear_e_moda_praia,1,79.9
2017-09,SC,ferramentas_jardim,10,859.7699999999999
2017-09,SC,industria_comercio_e_negocios,1,109.99
2017-09,SC,informatica_acessorios,10,1438.0200000000002
2017-09,SC,instrumentos_musicais,1,320
2017-09,SC,moveis_decoracao,11,1286.0900000000001
2017-09,SC,moveis_escritorio,3,723.95
2017-09,SC,papelaria,5,534.8
2017-09,SC,pcs,3,4149.98
2017-09,SC,perfumaria,5,401.48
2017-09,SC,pet_shop,1,189.99
2017-09,SC,relogios_presentes,5,1418.8899999999999
2017-09,SC,telefonia,8,711.4499999999999
2017-09,SC,utilidades_domesticas,8,425.41999999999996
2017-09,SE,automotivo,1,147.9
2017-09,SE,bebes,1,388
2017-09,SE,beleza_saude,2,373.89
2017-09,SE,brinquedos,1,79.9
2017-09,SE,cool_stuff,1,610
2017-09,SE,eletronicos,1,19.9
2017-09,SE,eletroportateis,1,69
2017-09,SE,esporte_lazer,2,208.60000000000002
2017-09,SE,fashion_bolsas_e_acessorios,1,79
2017-09,SE,ferramentas_jardim,1,59.9
2017-09,SE,informatica_acessorios,3,566.8
2017-09,SE,telefonia,1,212.4
2017-09,SP,,25,2282.9000000000005
2017-09,SP,agro_industria_e_comercio,1,398
2017-09,SP,alimentos,3,337.3
2017-09,SP,alimentos_bebidas,3,107
2017-09,SP,artes,2,339.89
2017-09,SP,audio,3,207.8
2017-09,SP,automotivo,34,3420.4100000000008
2017-09,SP,bebes,65,8727.059999999998
2017-09,SP,bebidas,3,150.98000000000002
2017-09,SP,beleza_saude,119,16569.079999999984
2017-09,SP,brinquedos,111,11369.299999999988
2017-09,SP,cama_mesa_banho,192,20907.650000000027
2017-09,SP,casa_conforto,7,1494.64
2017-09,SP,casa_construcao,1,49.32
2017-09,SP,cine_foto,1,69
2017-09,SP,climatizacao,2,198
2017-09,SP,consoles_games,24,3077.76
2017-09,SP,construcao_ferramentas_construcao,2,618.6999999999999
2017-09,SP,construcao_ferramentas_ferramentas,2,896.9
2017-09,SP,construcao_ferramentas_iluminacao,1,229
2017-09,SP,construcao_ferramentas_seguranca,2,816.8399999999999
2017-09,SP,cool_stuff,67,12885.419999999991
2017-09,SP,dvds_blu_ray,1,19.9
2017-09,SP,eletrodomesticos,3,184.79000000000002
2017-09,SP,eletrodomesticos_2,1,149
2017-09,SP,eletronicos,25,1320.7900000000006
2017-09,SP,eletroportateis,14,3788.5699999999997
2017-09,SP,esporte_lazer,159,17923.50999999999
2017-09,SP,fashion_bolsas_e_acessorios,38,4768.7300000000005
2017-09,SP,fashion_calcados,2,169.8
2017-09,SP,fashion_roupa_feminina,1,198.9
2017-09,SP,fashion_roupa_masculina,4,479.4
2017-09,SP,fashion_underwear_e_moda_praia,6,409.4
2017-09,SP,ferramentas_jardim,55,8180.5199999999995
2017-09,SP,industria_comercio_e_negocios,1,109.99
2017-09,SP,informatica_acessorios,77,10024.71999999999
2017-09,SP,instrumentos_musicais,11,1832.3000000000004
2017-09,SP,livros_importados,3,290
2017-09,SP,livros_interesse_geral,9,578.6399999999999
2017-09,SP,livros_tecnicos,2,414.35
2017-09,SP,malas_acessorios,15,1675.2600000000002
2017-09,SP,market_place,5,529.4399999999999
2017-09,SP,moveis_cozinha_area_de_servico_jantar_e_jardim,4,284.19
2017-09,SP,moveis_decoracao,100,8589.459999999986
2017-09,SP,moveis_escritorio,15,3369.8699999999994
2017-09,SP,moveis_quarto,1,159.9
2017-09,SP,moveis_sala,5,440.18999999999994
2017-09,SP,papelaria,29,2180.0900000000006
2017-09,SP,pcs,18,24049.360000000004
2017-09,SP,perfumaria,56,6015.1199999999935
2017-09,SP,pet_shop,26,2986.390000000001
2017-09,SP,relogios_presentes,100,15156.09999999999
2017-09,SP,sinalizacao_e_seguranca,3,206.4
2017-09,SP,telefonia,54,6409.509999999996
2017-09,SP,telefonia_fixa,1,149.95
2017-09,SP,utilidades_domesticas,99,8500.439999999991
2017-09,TO,automotivo,1,199.9
2017-09,TO,beleza_saude,1,325
2017-09,TO,brinquedos,1,79.9
2017-09,TO,casa_conforto,1,599
2017-09,TO,cool_stuff,1,810
2017-09,TO,eletrodomesticos_2,1,497
2017-09,TO,esporte_lazer,2,196.2
2017-09,TO,fashion_bolsas_e_acessorios,1,40.6
2017-09,TO,ferramentas_jardim,2,239.6
2017-09,TO,informatica_acessorios,1,89.99
2017-09,TO,moveis_decoracao,1,129
2017-09,TO,moveis_escritorio,1,129.94
2017-09,TO,relogios_presentes,2,357
2017-10,AC,automotivo,2,350.99
2017-10,AC,esporte_lazer,2,252.33
2017-10,AC,informatica_acessorios,1,51.98
2017-10,AC,moveis_sala,1,79.9
2017-10,AL,,1,259.99
2017-10,AL,automotivo,2,491.49
2017-10,AL,bebes,1,174.9
2017-10,AL,beleza_saude,4,698.97
2017-10,AL,cama_mesa_banho,1,40
2017-10,AL,cool_stuff,2,256.89
2017-10,AL,eletronicos,1,19.9
2017-10,AL,esporte_lazer,5,606.5999999999999
2017-10,AL,moveis_decoracao,1,159
2017-10,AL,moveis_escritorio,1,573
2017-10,AL,papelaria,2,113.42
2017-10,AL,perfumaria,2,402.4
2017-10,AL,relogios_presentes,3,1223.9
2017-10,AL,telefonia,1,289
2017-10,AL,telefonia_fixa,1,34.9
2017-10,AM,brinquedos,1,19.99
2017-10,AM,ferramentas_jardim,1,30.99
2017-10,AM,telefonia,1,19.9
2017-10,AP,beleza_saude,1,109.9
2017-10,AP,brinquedos,1,44.95
2017-10,AP,pcs,1,1437
2017-10,BA,,2,297.99
2017-10,BA,alimentos_bebidas,1,104
2017-10,BA,artes,1,120
2017-10,BA,audio,2,44.8
2017-10,BA,automotivo,4,436.38
2017-10,BA,bebes,3,462
2017-10,BA,beleza_saude,13,1977.0400000000002
2017-10,BA,brinquedos,12,1581.1399999999999
2017-10,BA,cama_mesa_banho,7,1158.98
2017-10,BA,consoles_games,4,174.39
2017-10,BA,construcao_ferramentas_construcao,1,109.9
2017-10,BA,construcao_ferramentas_ferramentas,1,29.9
2017-10,BA,cool_stuff,6,910.47
2017-10,BA,eletrodomesticos,1,113.4
2017-10,BA,eletronicos,1,59.99
2017-10,BA,esporte_lazer,14,2920.0499999999997
2017-10,BA,fashion_bolsas_e_acessorios,2,197.9
2017-10,BA,fashion_calcados,2,284.6
2017-10,BA,ferramentas_jardim,9,1456.79
2017-10,BA,informatica_acessorios,4,321.79
2017-10,BA,instrumentos_musicais,2,853
2017-10,BA,livros_interesse_geral,1,108.9
2017-10,BA,malas_acessorios,3,223.70000000000002
2017-10,BA,market_place,1,28.99
2017-10,BA,moveis_cozinha_area_de_servico_jantar_e_jardim,1,43.9
2017-10,BA,moveis_decoracao,12,797.2599999999999
2017-10,BA,moveis_escritorio,5,806.95
2017-10,BA,papelaria,7,638.27
2017-10,BA,pcs,2,2329.99
2017-10,BA,perfumaria,5,571.05
2017-10,BA,pet_shop,3,234.75
2017-10,BA,relogios_presentes,10,2287.58
2017-10,BA,sinalizacao_e_seguranca,1,116
2017-10,BA,telefonia,18,2303.22
2017-10,BA,utilidades_domesticas,4,629.13
2017-10,CE,,1,279.99
2017-10,CE,alimentos_bebidas,1,215.56
2017-10,CE,automotivo,4,884.99
2017-10,CE,beleza_saude,6,2181.9699999999993
2017-10,CE,cama_mesa_banho,7,836.94
2017-10,CE,climatizacao,1,269.9
2017-10,CE,construcao_ferramentas_jardim,1,39.9
2017-10,CE,construcao_ferramentas_seguranca,1,140.89
2017-10,CE,cool_stuff,3,237.9
2017-10,CE,eletronicos,3,475.9
2017-10,CE,eletroportateis,1,46.9
2017-10,CE,esporte_lazer,4,493.89
2017-10,CE,fashion_bolsas_e_acessorios,2,138.9
2017-10,CE,ferramentas_jardim,2,363.9
2017-10,CE,informatica_acessorios,3,175.32
2017-10,CE,malas_acessorios,2,424.79999999999995
2017-10,CE,market_place,1,109.9
2017-10,CE,moveis_decoracao,1,119.9
2017-10,CE,moveis_escritorio,2,444.93
2017-10,CE,pcs,1,1340
2017-10,CE,perfumaria,1,84.99
2017-10,CE,pet_shop,1,209.9
2017-10,CE,relogios_presentes,7,1649.9
2017-10,CE,telefonia,6,669.86
2017-10,CE,utilidades_domesticas,2,274.98
2017-10,DF,audio,1,76.89
2017-10,DF,automotivo,5,425.4
2017-10,DF,bebes,3,189.79000000000002
2017-10,DF,beleza_saude,4,488.70000000000005
2017-10,DF,brinquedos,6,673.99
2017-10,DF,cama_mesa_banho,10,889.25
2017-10,DF,consoles_games,6,547.8299999999999
2017-10,DF,cool_stuff,3,756.88
2017-10,DF,eletrodomesticos,1,699
2017-10,DF,eletronicos,1,59.9
2017-10,DF,esporte_lazer,9,579.9899999999999
2017-10,DF,fashion_bolsas_e_acessorios,3,177.9
2017-10,DF,fashion_calcados,2,229.6
2017-10,DF,ferramentas_jardim,3,539.95
2017-10,DF,informatica_acessorios,4,555
2017-10,DF,moveis_decoracao,2,373.98
2017-10,DF,moveis_quarto,1,510
2017-10,DF,papelaria,3,237.9
2017-10,DF,perfumaria,4,506.88
2017-10,DF,pet_shop,2,254.9
2017-10,DF,relogios_presentes,14,3374.2900000000004
2017-10,DF,telefonia,6,780.77
2017-10,DF,utilidades_domesticas,3,164.6
2017-10,ES,agro_industria_e_comercio,1,44.3
2017-10,ES,alimentos,1,56.97
2017-10,ES,automotivo,4,250.10000000000002
2017-10,ES,bebes,3,234.99
2017-10,ES,beleza_saude,5,452.45
2017-10,ES,brinquedos,7,827.76
2017-10,ES,cama_mesa_banho,12,1035.87
2017-10,ES,casa_construcao,1,978
2017-10,ES,consoles_games,3,242.29999999999998
2017-10,ES,cool_stuff,8,1444.17
2017-10,ES,eletrodomesticos,1,69.9
2017-10,ES,eletrodomesticos_2,1,497
2017-10,ES,eletronicos,2,83.8
2017-10,ES,esporte_lazer,8,467.74
2017-10,ES,ferramentas_jardim,7,849.1999999999998
2017-10,ES,informatica_acessorios,7,466.0099999999999
2017-10,ES,livros_interesse_geral,1,115
2017-10,ES,malas_acessorios,3,267.39
2017-10,ES,moveis_decoracao,4,276.7
2017-10,ES,moveis_escritorio,2,539.9200000000001
2017-10,ES,papelaria,4,234.79000000000002
2017-10,ES,perfumaria,6,430.68000000000006
2017-10,ES,relogios_presentes,3,177
2017-10,ES,telefonia,1,24.99
2017-10,ES,utilidades_domesticas,5,313.65999999999997
2017-10,GO,,3,108.57999999999998
2017-10,GO,artigos_de_natal,1,55.9
2017-10,GO,audio,1,89
2017-10,GO,automotivo,2,547.1999999999999
2017-10,GO,bebes,3,1347.98
2017-10,GO,beleza_saude,10,1857.42
2017-10,GO,brinquedos,13,1938.8600000000004
2017-10,GO,cama_mesa_banho,8,1037.51
2017-10,GO,casa_conforto_2,1,12.9
2017-10,GO,casa_construcao,2,326.1
2017-10,GO,consoles_games,4,309.87
2017-10,GO,cool_stuff,10,3168.7599999999993
2017-10,GO,esporte_lazer,11,1668.1299999999999
2017-10,GO,fashion_bolsas_e_acessorios,5,449.09000000000003
2017-10,GO,fashion_calcados,1,49.9
2017-10,GO,ferramentas_jardim,5,479.19999999999993
2017-10,GO,informatica_acessorios,3,571.4
2017-10,GO,malas_acessorios,1,79.99
2017-10,GO,moveis_decoracao,5,362.5
2017-10,GO,moveis_escritorio,1,189.99
2017-10,GO,papelaria,1,171
2017-10,GO,perfumaria,5,331.69
2017-10,GO,pet_shop,2,304.8
2017-10,GO,relogios_presentes,5,961.79
2017-10,GO,telefonia,3,101.59
2017-10,GO,utilidades_domesticas,1,69.9
2017-10,MA,,2,1002.49
2017-10,MA,artigos_de_natal,1,116.9
2017-10,MA,bebes,2,196.89000000000001
2017-10,MA,beleza_saude,6,633.89
2017-10,MA,cama_mesa_banho,1,219.99
2017-10,MA,casa_construcao,1,346.32
2017-10,MA,consoles_games,1,19.9
2017-10,MA,construcao_ferramentas_iluminacao,1,250
2017-10,MA,cool_stuff,5,858.87
2017-10,MA,esporte_lazer,5,331.78000000000003
2017-10,MA,fashion_bolsas_e_acessorios,3,187.99
2017-10,MA,fashion_roupa_masculina,1,59.9
2017-10,MA,ferramentas_jardim,1,59.9
2017-10,MA,informatica_acessorios,2,334.9
2017-10,MA,moveis_decoracao,2,369.68999999999994
2017-10,MA,moveis_escritorio,1,899.95
2017-10,MA,pcs,2,3036.99
2017-10,MA,perfumaria,3,253.98000000000002
2017-10,MA,pet_shop,1,80.04
2017-10,MA,telefonia,7,1075.43
2017-10,MG,,8,1939.12
2017-10,MG,alimentos,1,56.97
2017-10,MG,alimentos_bebidas,2,431.12
2017-10,MG,artigos_de_natal,1,59.9
2017-10,MG,audio,3,160.7
2017-10,MG,automotivo,18,2567.53
2017-10,MG,bebes,9,1114.8000000000002
2017-10,MG,bebidas,3,196
2017-10,MG,beleza_saude,37,4474.9699999999975
2017-10,MG,brinquedos,33,4154.02
2017-10,MG,cama_mesa_banho,62,5705.019999999995
2017-10,MG,casa_conforto,3,226.8
2017-10,MG,casa_construcao,2,690.5500000000001
2017-10,MG,cine_foto,1,69
2017-10,MG,climatizacao,1,79
2017-10,MG,consoles_games,8,1386.77
2017-10,MG,construcao_ferramentas_construcao,1,112
2017-10,MG,construcao_ferramentas_jardim,2,563.9
2017-10,MG,cool_stuff,34,6701.799999999996
2017-10,MG,eletronicos,5,587.6999999999999
2017-10,MG,eletroportateis,5,2285.08
2017-10,MG,esporte_lazer,58,4729.08
2017-10,MG,fashion_bolsas_e_acessorios,13,1228.5800000000002
2017-10,MG,fashion_calcados,2,156.72
2017-10,MG,fashion_roupa_masculina,1,147
2017-10,MG,fashion_underwear_e_moda_praia,1,49.9
2017-10,MG,ferramentas_jardim,25,2822.3200000000006
2017-10,MG,informatica_acessorios,38,6849.379999999994
2017-10,MG,instrumentos_musicais,2,826
2017-10,MG,la_cuisine,1,137
2017-10,MG,livros_interesse_geral,3,263.8
2017-10,MG,malas_acessorios,7,634.3
2017-10,MG,market_place,2,43.89
2017-10,MG,moveis_cozinha_area_de_servico_jantar_e_jardim,2,278.9
2017-10,MG,moveis_decoracao,30,2965.9300000000007
2017-10,MG,moveis_escritorio,7,1488.8400000000001
2017-10,MG,moveis_quarto,1,179.9
2017-10,MG,moveis_sala,1,85.8
2017-10,MG,papelaria,6,797.89
2017-10,MG,pcs,6,7915
2017-10,MG,perfumaria,17,1743.33
2017-10,MG,pet_shop,9,2107.0800000000004
2017-10,MG,relogios_presentes,32,8507.49
2017-10,MG,sinalizacao_e_seguranca,1,116
2017-10,MG,telefonia,31,2318.0699999999997
2017-10,MG,utilidades_domesticas,18,1591.4500000000007
2017-10,MS,,1,29.99
2017-10,MS,automotivo,2,2980
2017-10,MS,bebes,1,119.89
2017-10,MS,beleza_saude,2,125.94999999999999
2017-10,MS,cama_mesa_banho,6,426.09999999999997
2017-10,MS,consoles_games,1,99.99
2017-10,MS,construcao_ferramentas_seguranca,1,122.9
2017-10,MS,cool_stuff,2,558
2017-10,MS,esporte_lazer,3,288.7
2017-10,MS,informatica_acessorios,3,161.63
2017-10,MS,livros_tecnicos,1,70
2017-10,MS,malas_acessorios,1,84.9
2017-10,MS,moveis_decoracao,3,298.1
2017-10,MS,moveis_escritorio,1,119.99
2017-10,MS,moveis_sala,1,139.9
2017-10,MS,perfumaria,1,149.9
2017-10,MS,relogios_presentes,2,466.9
2017-10,MS,utilidades_domesticas,1,25
2017-10,MT,automotivo,3,734.86
2017-10,MT,bebes,1,250
2017-10,MT,beleza_saude,2,165.9
2017-10,MT,brinquedos,1,69.00999999999999
2017-10,MT,cama_mesa_banho,4,334.62
2017-10,MT,construcao_ferramentas_iluminacao,1,250
2017-10,MT,cool_stuff,5,709.95
2017-10,MT,eletronicos,4,262.64
2017-10,MT,esporte_lazer,3,214.99
2017-10,MT,ferramentas_jardim,1,179.7
2017-10,MT,informatica_acessorios,3,1025.12
2017-10,MT,malas_acessorios,1,88.9
2017-10,MT,moveis_cozinha_area_de_servico_jantar_e_jardim,1,564
2017-10,MT,moveis_decoracao,5,596
2017-10,MT,moveis_escritorio,2,1339.7600000000002
2017-10,MT,papelaria,1,59.9
2017-10,MT,pcs,1,1340
2017-10,MT,perfumaria,2,141.98
2017-10,MT,relogios_presentes,8,2396.6800000000003
2017-10,MT,utilidades_domesticas,1,25
2017-10,PA,automotivo,4,301.38
2017-10,PA,bebes,3,418.79
2017-10,PA,beleza_saude,2,189.11
2017-10,PA,brinquedos,3,221.79000000000002
2017-10,PA,cama_mesa_banho,1,99.9
2017-10,PA,consoles_games,1,101.9
2017-10,PA,cool_stuff,3,848.9
2017-10,PA,eletronicos,1,87
2017-10,PA,esporte_lazer,5,995.27
2017-10,PA,ferramentas_jardim,5,668.1899999999999
2017-10,PA,informatica_acessorios,7,641.1999999999999
2017-10,PA,malas_acessorios,1,299
2017-10,PA,moveis_decoracao,4,221.60000000000002
2017-10,PA,pcs,1,730
2017-10,PA,perfumaria,3,332.89
2017-10,PA,pet_shop,1,249.9
2017-10,PA,relogios_presentes,3,177.9
2017-10,PA,telefonia,4,109.96
2017-10,PA,utilidades_domesticas,1,56.9
2017-10,PB,,3,2146.7999999999997
2017-10,PB,automotivo,1,659
2017-10,PB,bebes,1,159.9
2017-10,PB,beleza_saude,5,1150.8600000000001
2017-10,PB,cama_mesa_banho,3,229.20000000000002
2017-10,PB,cool_stuff,2,827.99
2017-10,PB,esporte_lazer,1,239
2017-10,PB,informatica_acessorios,1,1199.99
2017-10,PB,instrumentos_musicais,1,799
2017-10,PB,malas_acessorios,1,319.99
2017-10,PB,market_place,1,360
2017-10,PB,moveis_decoracao,1,35.99
2017-10,PB,moveis_escritorio,1,129.9
2017-10,PB,pcs,1,1340
2017-10,PB,perfumaria,2,402.9
2017-10,PB,relogios_presentes,1,146
2017-10,PB,telefonia,3,137.79
2017-10,PE,,1,1989
2017-10,PE,agro_industria_e_comercio,1,849.98
2017-10,PE,alimentos,1,149.9
2017-10,PE,audio,1,129.9
2017-10,PE,automotivo,3,368.48
2017-10,PE,bebes,1,159.99
2017-10,PE,beleza_saude,10,1491.06
2017-10,PE,brinquedos,3,910.89
2017-10,PE,cama_mesa_banho,1,113.57
2017-10,PE,consoles_games,3,1741.99
2017-10,PE,cool_stuff,5,1006.6899999999999
2017-10,PE,eletrodomesticos_2,1,209.99
2017-10,PE,esporte_lazer,12,2942.27
2017-10,PE,fashion_bolsas_e_acessorios,2,78.99
2017-10,PE,fashion_calcados,1,84.9
2017-10,PE,ferramentas_jardim,4,276.6
